"time","load_power_statistics","load_transparency","price_day_ahead"
2018-10-16 17:00:00,67228.7857143,65198,89.97
2018-10-16 18:00:00,68533.3061224,66620,105.12
2018-10-16 19:00:00,65147.8571429,63478,84.96
2018-10-16 20:00:00,60702.622449,59428,76.02
2018-10-16 21:00:00,56752.3061224,55690,59.99
2018-10-16 22:00:00,52338.4693878,51335,56.5
2018-10-16 23:00:00,49190.6020408,48811,55.01
2018-10-17 00:00:00,47506.2959184,46900,52.33
2018-10-17 01:00:00,46741.9489796,45951,50.33
2018-10-17 02:00:00,47372.8877551,46526,50
2018-10-17 03:00:00,48835.8673469,47834,51.52
2018-10-17 04:00:00,52797.9591837,51281,55.75
2018-10-17 05:00:00,61447.8673469,58374,73.6
2018-10-17 06:00:00,67316.3061224,64583,88.77
2018-10-17 07:00:00,68439.1938776,66207,89.99
2018-10-17 08:00:00,68121.6428571,66660,87.6
2018-10-17 09:00:00,68684.3877551,67304,80.48
2018-10-17 10:00:00,69642.6122449,68954,74.24
2018-10-17 11:00:00,69018.7857143,68212,59.75
2018-10-17 12:00:00,68141.9591837,67378,57.85
2018-10-17 13:00:00,66902.3469388,66179,60.01
2018-10-17 14:00:00,65757.5714286,64946,70.81
2018-10-17 15:00:00,64525.7959184,62840,79.94
2018-10-17 16:00:00,65052.8877551,62437,82.94
2018-10-17 17:00:00,67436.744898,64943,89.94
2018-10-17 18:00:00,68991.9387755,66293,112.66
2018-10-17 19:00:00,65002.1020408,62922,86.14
2018-10-17 20:00:00,60891.6632653,58866,75.57
2018-10-17 21:00:00,56748.4897959,54806,58.46
2018-10-17 22:00:00,52435.0612245,51006,58.16
2018-10-17 23:00:00,49667.5714286,48728,55.35
2018-10-18 00:00:00,48002.8163265,47620,53.36
2018-10-18 01:00:00,47054.1326531,46673,50.75
2018-10-18 02:00:00,47360.755102,47240,48.88
2018-10-18 03:00:00,48881.7040816,48648,48.9
2018-10-18 04:00:00,53004.4489796,52660,52.32
2018-10-18 05:00:00,61299.5918367,60304,61.06
2018-10-18 06:00:00,67605.4795918,65950,79.86
2018-10-18 07:00:00,69044.1122449,67976,82.99
2018-10-18 08:00:00,69089.1836735,68672,80.97
2018-10-18 09:00:00,70045.6632653,70257,74.59
2018-10-18 10:00:00,71090.2653061,71851,61.52
2018-10-18 11:00:00,70422.1836735,71004,55.28
2018-10-18 12:00:00,69479.744898,70238,55.04
2018-10-18 13:00:00,68235.9795918,68413,55.12
2018-10-18 14:00:00,67082.622449,67022,55.28
2018-10-18 15:00:00,66282.0510204,65078,60.45
2018-10-18 16:00:00,66829.6632653,64760,71.69
2018-10-18 17:00:00,69011.7346939,66801,80.15
2018-10-18 18:00:00,70200.3061224,67673,83.86
2018-10-18 19:00:00,66440.5612245,64338,75.48
2018-10-18 20:00:00,62062.3265306,59977,60.07
2018-10-18 21:00:00,57922.8367347,56489,58.76
2018-10-18 22:00:00,53547.4285714,52578,54.21
2018-10-18 23:00:00,50365.1734694,49109,52.47
2018-10-19 00:00:00,48423.4285714,47700,51.85
2018-10-19 01:00:00,47176.4897959,46769,50.61
2018-10-19 02:00:00,47502.9693878,47053,49.96
2018-10-19 03:00:00,48958.9693878,48531,50.25
2018-10-19 04:00:00,53037.9387755,51815,54.34
2018-10-19 05:00:00,61338.1734694,59235,72.63
2018-10-19 06:00:00,67628.5816327,65243,80.96
2018-10-19 07:00:00,69074.5,66986,84.09
2018-10-19 08:00:00,68892.5714286,67047,84.28
2018-10-19 09:00:00,69394.4795918,67674,81.94
2018-10-19 10:00:00,69987.1326531,68137,75.19
2018-10-19 11:00:00,68774.0816327,67268,69.16
2018-10-19 12:00:00,67077.9489796,65093,62.72
2018-10-19 13:00:00,65455.7244898,63388,60.29
2018-10-19 14:00:00,64333.122449,62548,60.92
2018-10-19 15:00:00,63277.3979592,61596,70.63
2018-10-19 16:00:00,63690.7142857,61505,80.71
2018-10-19 17:00:00,65762.9795918,63284,81.96
2018-10-19 18:00:00,66557.755102,63944,83.95
2018-10-19 19:00:00,62667.4897959,60620,79.48
2018-10-19 20:00:00,58677.4285714,56384,68.95
2018-10-19 21:00:00,55175.8571429,53710,59.99
2018-10-19 22:00:00,51106.2346939,50515,55.38
2018-10-19 23:00:00,47999.8979592,47919,64.75
2018-10-20 00:00:00,46323,46283,56.55
2018-10-20 01:00:00,45443.5102041,45543,53.01
2018-10-20 02:00:00,45329.4591837,45469,51.28
2018-10-20 03:00:00,45593.9183673,45627,50.75
2018-10-20 04:00:00,46366.8163265,46074,49.97
2018-10-20 05:00:00,48102.1326531,47817,52.4
2018-10-20 06:00:00,51704.0408163,50952,56.03
2018-10-20 07:00:00,55031.2040816,53851,61.97
2018-10-20 08:00:00,57369.3367347,56485,70.93
2018-10-20 09:00:00,58688.0714286,57306,66.39
2018-10-20 10:00:00,59091.0918367,58107,61.54
2018-10-20 11:00:00,57995.5306122,58272,54.48
2018-10-20 12:00:00,56033.8367347,56571,50.86
2018-10-20 13:00:00,54490.6734694,54358,50.6
2018-10-20 14:00:00,53529.0306122,53919,51.71
2018-10-20 15:00:00,53136.8061224,53331,54.99
2018-10-20 16:00:00,54355.4081633,54006,61.24
2018-10-20 17:00:00,57280.6122449,56095,75.8
2018-10-20 18:00:00,57898.0816327,56678,79.95
2018-10-20 19:00:00,54639.877551,53400,71.69
2018-10-20 20:00:00,51459.3163265,50525,62.29
2018-10-20 21:00:00,49444.8367347,48884,60.01
2018-10-20 22:00:00,46212.3571429,45954,55.9
2018-10-20 23:00:00,43480.3673469,43377,53.26
2018-10-21 00:00:00,41525.8877551,41619,48.02
2018-10-21 01:00:00,40390.7755102,40765,48.07
2018-10-21 02:00:00,40095.3877551,41019,50.5
2018-10-21 03:00:00,40168.6530612,41115,50.33
2018-10-21 04:00:00,40657.122449,41332,50.5
2018-10-21 05:00:00,41382.755102,41996,52.02
2018-10-21 06:00:00,43370.877551,43979,56.03
2018-10-21 07:00:00,46558.4081633,47253,59
2018-10-21 08:00:00,49488.5918367,49980,61.03
2018-10-21 09:00:00,51765.4591837,52436,60.94
2018-10-21 10:00:00,53849.255102,54908,60.79
2018-10-21 11:00:00,52960.2346939,54332,51.63
2018-10-21 12:00:00,51001.6020408,51810,47.02
2018-10-21 13:00:00,49484.8163265,50273,47.51
2018-10-21 14:00:00,48600.5714286,49601,44.97
2018-10-21 15:00:00,48626.8163265,50050,52.06
2018-10-21 16:00:00,50745.9183673,51991,58.58
2018-10-21 17:00:00,55015.1428571,55428,68.95
2018-10-21 18:00:00,56519.1734694,56752,74.94
2018-10-21 19:00:00,54432.4183673,54475,70.1
2018-10-21 20:00:00,52520.5510204,52644,57.94
2018-10-21 21:00:00,51627.744898,51516,59.9
2018-10-21 22:00:00,48927.5,48822,48.08
2018-10-21 23:00:00,46519.5816327,45887,46.35
2018-10-22 00:00:00,45265.1020408,44943,46.32
2018-10-22 01:00:00,44644.3877551,44272,43.21
2018-10-22 02:00:00,45266.2040816,45017,39.75
2018-10-22 03:00:00,47300.5306122,46976,41.81
2018-10-22 04:00:00,51902.0204082,51581,45.53
2018-10-22 05:00:00,61261.8469388,60893,59.32
2018-10-22 06:00:00,68297.377551,67541,75.18
2018-10-22 07:00:00,70178,69456,76.39
2018-10-22 08:00:00,70331.1734694,70232,69.86
2018-10-22 09:00:00,71418.5918367,71189,58.21
2018-10-22 10:00:00,72419.6122449,72605,54.46
2018-10-22 11:00:00,71470.2959184,71943,47.02
2018-10-22 12:00:00,70517.877551,71375,46
2018-10-22 13:00:00,69052.2755102,69597,46.37
2018-10-22 14:00:00,68451.3469388,68812,49.01
2018-10-22 15:00:00,67037.6734694,67092,55.8
2018-10-22 16:00:00,67046.4183673,66899,68.82
2018-10-22 17:00:00,69755.8163265,68898,78.91
2018-10-22 18:00:00,70271.0816327,69262,82.65
2018-10-22 19:00:00,66566.1530612,65786,69.02
2018-10-22 20:00:00,63231.6734694,62289,53.58
2018-10-22 21:00:00,59476.9489796,58939,50.69
2018-10-22 22:00:00,55337.5102041,54824,42.86
2018-10-22 23:00:00,52479.1734694,52342,45.65
2018-10-23 00:00:00,50912.6326531,50495,28.85
2018-10-23 01:00:00,50351.2755102,49949,30.94
2018-10-23 02:00:00,51080.8061224,50825,30.09
2018-10-23 03:00:00,52624.877551,52300,24.99
2018-10-23 04:00:00,56500.4387755,56033,30.96
2018-10-23 05:00:00,65065.5306122,64139,41.21
2018-10-23 06:00:00,71209.0408163,71327,43.54
2018-10-23 07:00:00,72908.377551,72635,43.66
2018-10-23 08:00:00,73355.9897959,73470,43.1
2018-10-23 09:00:00,74785.7653061,74340,42.83
2018-10-23 10:00:00,76127.5816327,75917,41.99
2018-10-23 11:00:00,75150.9897959,75626,39.92
2018-10-23 12:00:00,74316.5,74091,38.78
2018-10-23 13:00:00,73207.1428571,73572,40.52
2018-10-23 14:00:00,72178.0102041,72166,34.98
2018-10-23 15:00:00,71474.8265306,70490,28.15
2018-10-23 16:00:00,71772.6530612,71138,34.98
2018-10-23 17:00:00,74144.6530612,73681,35.09
2018-10-23 18:00:00,73509.3979592,73220,39.95
2018-10-23 19:00:00,69438.3673469,68431,32.13
2018-10-23 20:00:00,65681.9081633,64837,30.07
2018-10-23 21:00:00,61622.2959184,61759,22.53
2018-10-23 22:00:00,57144.4285714,57387,6.03
2018-10-23 23:00:00,53809.8673469,53194,4.07
2018-10-24 00:00:00,52254.3061224,51569,0.98
2018-10-24 01:00:00,51076.4693878,50272,0.04
2018-10-24 02:00:00,51495.122449,50679,0.97
2018-10-24 03:00:00,53114.8673469,52523,10.05
2018-10-24 04:00:00,56711.9387755,56166,19.55
2018-10-24 05:00:00,64927.6326531,64357,42.57
2018-10-24 06:00:00,71531.9693878,70791,51.48
2018-10-24 07:00:00,73182.122449,72465,52.89
2018-10-24 08:00:00,73364.3877551,71919,53.17
2018-10-24 09:00:00,74978.6734694,72655,53.19
2018-10-24 10:00:00,75720.1734694,74028,54.88
2018-10-24 11:00:00,74752.9183673,74210,51.71
2018-10-24 12:00:00,73880.8367347,73129,53.66
2018-10-24 13:00:00,72878,71723,55.85
2018-10-24 14:00:00,71296.6632653,69633,62.31
2018-10-24 15:00:00,69302.9285714,68154,64.7
2018-10-24 16:00:00,69031.3469388,67451,66.24
2018-10-24 17:00:00,71232.6122449,69338,75.16
2018-10-24 18:00:00,70840.9387755,68987,80.75
2018-10-24 19:00:00,67495.7040816,65345,64.55
2018-10-24 20:00:00,63790.3265306,62568,57.16
2018-10-24 21:00:00,59774.8877551,59038,51.6
2018-10-24 22:00:00,56149.8061224,55105,42.2
2018-10-24 23:00:00,52642.6734694,51666,41.93
2018-10-25 00:00:00,50943.255102,49932,30.66
2018-10-25 01:00:00,50311.6938776,49414,29.58
2018-10-25 02:00:00,50672.0510204,50121,26.49
2018-10-25 03:00:00,52111,50913,25.59
2018-10-25 04:00:00,56151.0816327,54595,30.83
2018-10-25 05:00:00,64630.9693878,62669,44.59
2018-10-25 06:00:00,71039.6938776,69181,55.06
2018-10-25 07:00:00,72881.4897959,71246,58.97
2018-10-25 08:00:00,73007.4387755,71588,54.51
2018-10-25 09:00:00,73957.255102,72621,47.29
2018-10-25 10:00:00,74813.3673469,73628,46.71
2018-10-25 11:00:00,73834.5510204,72634,44.52
2018-10-25 12:00:00,73226.3163265,72168,43.92
2018-10-25 13:00:00,72511.8061224,70841,44.12
2018-10-25 14:00:00,71374.2244898,69489,45.2
2018-10-25 15:00:00,69685.2244898,67997,50.38
2018-10-25 16:00:00,69928.3979592,68045,64.69
2018-10-25 17:00:00,72038.2346939,69408,74.08
2018-10-25 18:00:00,72067.9591837,69873,74.18
2018-10-25 19:00:00,68012.9795918,65748,66.09
2018-10-25 20:00:00,63804.0408163,61034,59.26
2018-10-25 21:00:00,59695.0714286,57522,59.09
2018-10-25 22:00:00,55159.4591837,53492,52.02
2018-10-25 23:00:00,51630.0408163,50394,47.81
2018-10-26 00:00:00,49785.1734694,48395,49.97
2018-10-26 01:00:00,48865.5102041,47230,48.25
2018-10-26 02:00:00,49393.8061224,47670,47.9
2018-10-26 03:00:00,50917.3163265,48999,50.1
2018-10-26 04:00:00,54679.5,52948,54.23
2018-10-26 05:00:00,62564.8163265,60641,68.65
2018-10-26 06:00:00,69114.2653061,66803,77.55
2018-10-26 07:00:00,71081.0306122,69253,82.28
2018-10-26 08:00:00,71444.6530612,69765,78.89
2018-10-26 09:00:00,72299.1326531,70469,75.22
2018-10-26 10:00:00,72813.1734694,71172,69.09
2018-10-26 11:00:00,71844.1428571,70957,57.2
2018-10-26 12:00:00,70330.4489796,69797,50.46
2018-10-26 13:00:00,68736.9795918,67657,47.85
2018-10-26 14:00:00,67356.244898,66123,49.17
2018-10-26 15:00:00,66256.8673469,64798,55.27
2018-10-26 16:00:00,66903.5102041,64882,67.37
2018-10-26 17:00:00,69805.8673469,67212,71.01
2018-10-26 18:00:00,69435.0816327,66560,65.98
2018-10-26 19:00:00,65274.122449,63015,56.68
2018-10-26 20:00:00,61415.3367347,59343,49.95
2018-10-26 21:00:00,57931.9183673,55376,43.79
2018-10-26 22:00:00,53867.6836735,51618,39.96
2018-10-26 23:00:00,50876.3061224,48949,30.55
2018-10-27 00:00:00,48789.7653061,46880,25.52
2018-10-27 01:00:00,47554.0918367,45402,25.14
2018-10-27 02:00:00,47691.5918367,45635,27.86
2018-10-27 03:00:00,48308.4795918,46234,24.39
2018-10-27 04:00:00,48775.8367347,46009,30.11
2018-10-27 05:00:00,50877.5510204,48355,37.43
2018-10-27 06:00:00,53910.3367347,51837,46.51
2018-10-27 07:00:00,57114.1734694,55468,47.13
2018-10-27 08:00:00,59774.622449,58228,50.24
2018-10-27 09:00:00,61381.244898,59516,50.7
2018-10-27 10:00:00,62237.9489796,60186,48.9
2018-10-27 11:00:00,61267.5714286,59747,50.86
2018-10-27 12:00:00,59001.0918367,57879,50.23
2018-10-27 13:00:00,57398.7755102,55895,55.28
2018-10-27 14:00:00,56475.4183673,54616,58.74
2018-10-27 15:00:00,56181.0306122,53915,58.96
2018-10-27 16:00:00,57563.0306122,54992,69.74
2018-10-27 17:00:00,60538.2857143,58140,79.72
2018-10-27 18:00:00,59889.9795918,57437,76.25
2018-10-27 19:00:00,56308.4795918,55021,61.16
2018-10-27 20:00:00,53483.4183673,52898,54.45
2018-10-27 21:00:00,51664.5612245,51265,50.19
2018-10-27 22:00:00,48585.9285714,48171,44.92
2018-10-27 23:00:00,45478.4693878,44565,44.53
2018-10-28 00:00:00,43259.622449,42328,43.58
2018-10-28 01:00:00,41846.6530612,40339,41.61
2018-10-28 02:00:00,41498.0408163,39944,NA
2018-10-28 03:00:00,41695.5612245,40027,40.12
2018-10-28 04:00:00,41798.9693878,40248,39.05
2018-10-28 05:00:00,42324.6836735,40878,40.34
2018-10-28 06:00:00,43668.5714286,41862,39.95
2018-10-28 07:00:00,46514.2040816,44867,42.7
2018-10-28 08:00:00,50028.8571429,48793,45.83
2018-10-28 09:00:00,52705.7755102,51786,47.97
2018-10-28 10:00:00,55078.7755102,53476,47
2018-10-28 11:00:00,57457.1122449,55644,46.87
2018-10-28 12:00:00,56958.3163265,55061,46.25
2018-10-28 13:00:00,55184.8673469,53724,42.64
2018-10-28 14:00:00,53973.8469388,52724,41.31
2018-10-28 15:00:00,53694.1734694,52934,45.58
2018-10-28 16:00:00,54757.9285714,53737,47.2
2018-10-28 17:00:00,59178.9183673,58428,48.37
2018-10-28 18:00:00,60526.1632653,59814,47.94
2018-10-28 19:00:00,58723.5306122,57701,46.3
2018-10-28 20:00:00,55817.4591837,54492,45
2018-10-28 21:00:00,54170.7653061,52769,44.27
2018-10-28 22:00:00,53568.2653061,52256,42.58
2018-10-28 23:00:00,50829.8673469,49212,27.93
2018-10-29 00:00:00,48411.2346939,46428,23
2018-10-29 01:00:00,46956.8877551,46097,24.25
2018-10-29 02:00:00,46405.3673469,45145,23.45
2018-10-29 03:00:00,47131.4081633,45661,24.27
2018-10-29 04:00:00,48921.0612245,47191,25.32
2018-10-29 05:00:00,53645.7346939,52115,30.83
2018-10-29 06:00:00,62920.6836735,62005,51.33
2018-10-29 07:00:00,68840.9489796,67971,64.34
2018-10-29 08:00:00,71733.9489796,70580,62.56
2018-10-29 09:00:00,72656.377551,71318,56.55
2018-10-29 10:00:00,73819.7244898,71811,58.34
2018-10-29 11:00:00,74657.4693878,73877,55.93
2018-10-29 12:00:00,73845.9489796,73276,55.94
2018-10-29 13:00:00,73496.8673469,72573,53.94
2018-10-29 14:00:00,72472.2857143,71392,52.69
2018-10-29 15:00:00,72084.6938776,70800,50
2018-10-29 16:00:00,71961.9795918,70097,52.23
2018-10-29 17:00:00,74454.2142857,72526,56.22
2018-10-29 18:00:00,74391.377551,72844,48.68
2018-10-29 19:00:00,72349.1020408,71381,45.63
2018-10-29 20:00:00,67736.9693878,67027,45.64
2018-10-29 21:00:00,63865.7857143,62250,40.75
2018-10-29 22:00:00,60705.244898,59214,30.33
2018-10-29 23:00:00,56421.8061224,54791,23.16
2018-10-30 00:00:00,53342.3979592,52832,26.02
2018-10-30 01:00:00,51636.3163265,51587,20.09
2018-10-30 02:00:00,50709.7244898,50545,18.65
2018-10-30 03:00:00,51135.1020408,51200,19.13
2018-10-30 04:00:00,52789.9795918,52797,19.15
2018-10-30 05:00:00,56676.0714286,56008,22.11
2018-10-30 06:00:00,64555.1530612,62984,33.68
2018-10-30 07:00:00,69870.7040816,68366,44.89
2018-10-30 08:00:00,72014.6122449,70392,44.81
2018-10-30 09:00:00,72099.1530612,70853,35.89
2018-10-30 10:00:00,72882.4081633,71324,30.51
2018-10-30 11:00:00,74063.255102,72095,30.37
2018-10-30 12:00:00,73560.2346939,71358,29.95
2018-10-30 13:00:00,73201.3061224,71240,34.55
2018-10-30 14:00:00,72457.755102,69646,42.78
2018-10-30 15:00:00,72497.5714286,69901,45.75
2018-10-30 16:00:00,72081.0612245,70098,45.43
2018-10-30 17:00:00,74732.1428571,73043,46.36
2018-10-30 18:00:00,74893.6836735,72901,46.12
2018-10-30 19:00:00,72647.1530612,70848,44.91
2018-10-30 20:00:00,68769.4081633,66187,44.02
2018-10-30 21:00:00,65052.7142857,61893,32.02
2018-10-30 22:00:00,60959.2857143,58321,29.3
2018-10-30 23:00:00,57159.5918367,54522,21.66
2018-10-31 00:00:00,53976.4183673,52753,20.64
2018-10-31 01:00:00,52286.5,51088,16.61
2018-10-31 02:00:00,51516.1530612,50101,17.22
2018-10-31 03:00:00,51765.5,49819,21.2
2018-10-31 04:00:00,52729.8163265,50760,26.18
2018-10-31 05:00:00,55217.2142857,53294,25.78
2018-10-31 06:00:00,60551.2244898,59076,44.09
2018-10-31 07:00:00,64649.8265306,63120,44.94
2018-10-31 08:00:00,66616.9897959,65566,44.82
2018-10-31 09:00:00,67320.9081633,66089,44.19
2018-10-31 10:00:00,67996.255102,66754,43.83
2018-10-31 11:00:00,68848.6020408,68230,44.04
2018-10-31 12:00:00,67635.0714286,67422,45.22
2018-10-31 13:00:00,66158.5,65663,49.18
2018-10-31 14:00:00,64890.9489796,63069,61.65
2018-10-31 15:00:00,63976.3061224,61954,69.16
2018-10-31 16:00:00,64137.0306122,62050,75.45
2018-10-31 17:00:00,67290.4285714,65325,82.07
2018-10-31 18:00:00,67150.1020408,65360,74.02
2018-10-31 19:00:00,65431.5612245,64034,62.2
2018-10-31 20:00:00,62264.6938776,60879,50.08
2018-10-31 21:00:00,58970.6428571,57908,44.42
2018-10-31 22:00:00,55708.3571429,54354,41.29
2018-10-31 23:00:00,52181.6734694,50845,35.06
2018-11-01 00:00:00,49152.3877551,47817,40.86
2018-11-01 01:00:00,47654.6122449,45753,41.1
2018-11-01 02:00:00,46779.2653061,44785,40.59
2018-11-01 03:00:00,46869.6632653,44887,40.09
2018-11-01 04:00:00,47870.8877551,45389,39.11
2018-11-01 05:00:00,49148.5714286,47181,39.07
2018-11-01 06:00:00,52071.9489796,50488,38.03
2018-11-01 07:00:00,55102.4591837,53770,43.4
2018-11-01 08:00:00,56960.9795918,55712,45.33
2018-11-01 09:00:00,58506.8877551,58102,45.05
2018-11-01 10:00:00,59968.3979592,58847,45.37
2018-11-01 11:00:00,61126.622449,60485,45.91
2018-11-01 12:00:00,60852.5714286,60876,50.15
2018-11-01 13:00:00,59708.2040816,58967,55.37
2018-11-01 14:00:00,58584.244898,57265,53.07
2018-11-01 15:00:00,57988.4285714,57561,53.09
2018-11-01 16:00:00,58648.6938776,57790,50.38
2018-11-01 17:00:00,62759.744898,61014,62.99
2018-11-01 18:00:00,63957.6632653,62657,70.69
2018-11-01 19:00:00,62234.2857143,61424,65
2018-11-01 20:00:00,59077.5408163,57718,53.98
2018-11-01 21:00:00,56572.0714286,54703,45.8
2018-11-01 22:00:00,54394.3367347,51954,44.63
2018-11-01 23:00:00,50693.9897959,48231,40.86
2018-11-02 00:00:00,47874.3061224,45377,42.22
2018-11-02 01:00:00,46152.8979592,44059,40.98
2018-11-02 02:00:00,45789.6734694,43506,40.8
2018-11-02 03:00:00,46326.2755102,44606,40.55
2018-11-02 04:00:00,48430.122449,46693,40.82
2018-11-02 05:00:00,52136.122449,50477,45.06
2018-11-02 06:00:00,58933.4285714,57875,48.41
2018-11-02 07:00:00,63489.3673469,62890,54.12
2018-11-02 08:00:00,65920.2857143,65433,59.9
2018-11-02 09:00:00,66595.3979592,66172,54.06
2018-11-02 10:00:00,67028.2244898,66910,50.22
2018-11-02 11:00:00,67407.3367347,66911,50.03
2018-11-02 12:00:00,66791.7040816,66673,50.65
2018-11-02 13:00:00,65749.244898,64839,54.98
2018-11-02 14:00:00,64130.8571429,62890,63.07
2018-11-02 15:00:00,63335.8673469,61477,66.03
2018-11-02 16:00:00,63644.1530612,61775,70.99
2018-11-02 17:00:00,67207.4081633,65040,81.09
2018-11-02 18:00:00,67280.8571429,64917,78.96
2018-11-02 19:00:00,65357.3571429,62907,72.01
2018-11-02 20:00:00,61386.8163265,59142,59.09
2018-11-02 21:00:00,58020.5714286,55932,52.15
2018-11-02 22:00:00,55159.5306122,53616,49.84
2018-11-02 23:00:00,51211.2959184,49779,48.42
2018-11-03 00:00:00,48153.6938776,47476,46.51
2018-11-03 01:00:00,46493.6836735,45593,46.04
2018-11-03 02:00:00,45537.5306122,44483,44.55
2018-11-03 03:00:00,45519.4489796,44310,44.65
2018-11-03 04:00:00,46041.7244898,44951,44.71
2018-11-03 05:00:00,46592.7857143,45638,44.81
2018-11-03 06:00:00,48101.2959184,47055,50.01
2018-11-03 07:00:00,50581.6938776,49543,55.84
2018-11-03 08:00:00,53961.1326531,52974,61.5
2018-11-03 09:00:00,56424.9081633,55773,65.03
2018-11-03 10:00:00,57771.5204082,57196,63.36
2018-11-03 11:00:00,58584.1734694,58047,56.3
2018-11-03 12:00:00,57451.4693878,57267,50.36
2018-11-03 13:00:00,55666.2755102,55423,48.79
2018-11-03 14:00:00,54570.9081633,54463,48.87
2018-11-03 15:00:00,54333.7857143,53923,56.84
2018-11-03 16:00:00,55633.2040816,54839,61.41
2018-11-03 17:00:00,60081.7857143,58693,69.58
2018-11-03 18:00:00,60689.0918367,59711,62.24
2018-11-03 19:00:00,58474.8163265,57793,54.45
2018-11-03 20:00:00,55244.377551,54118,45.67
2018-11-03 21:00:00,52901.4795918,51727,43.74
2018-11-03 22:00:00,51001.6632653,50212,42.33
2018-11-03 23:00:00,48028.3265306,47066,41.44
2018-11-04 00:00:00,44951.5,43872,42.44
2018-11-04 01:00:00,43326.5510204,41978,42.06
2018-11-04 02:00:00,42280.5918367,40692,41.9
2018-11-04 03:00:00,42160.9387755,40606,41.19
2018-11-04 04:00:00,42559.1938776,40749,41.04
2018-11-04 05:00:00,42707.7244898,40839,41.34
2018-11-04 06:00:00,42909.1020408,40772,41.95
2018-11-04 07:00:00,44936.6632653,43280,43.13
2018-11-04 08:00:00,48160.2142857,46648,45.48
2018-11-04 09:00:00,51531.8571429,50044,48.26
2018-11-04 10:00:00,53869.9285714,52293,46.76
2018-11-04 11:00:00,55817.8571429,54204,51.06
2018-11-04 12:00:00,55145.2040816,53480,48.82
2018-11-04 13:00:00,53124.877551,51288,46.01
2018-11-04 14:00:00,51763.1530612,49717,45.87
2018-11-04 15:00:00,51455.1734694,49142,51.01
2018-11-04 16:00:00,52992.1326531,50271,52.3
2018-11-04 17:00:00,57452.2142857,54139,62.99
2018-11-04 18:00:00,58298.7244898,55206,67.17
2018-11-04 19:00:00,56589.2653061,54116,57.69
2018-11-04 20:00:00,54020.7040816,51696,48.04
2018-11-04 21:00:00,52243.755102,49818,45
2018-11-04 22:00:00,51737.9795918,49663,44.78
2018-11-04 23:00:00,48447.9081633,46332,42.93
2018-11-05 00:00:00,45687.5816327,43614,40.54
2018-11-05 01:00:00,44527.1428571,42310,42.66
2018-11-05 02:00:00,44101.4897959,42125,43.13
2018-11-05 03:00:00,44526.4285714,42815,41.72
2018-11-05 04:00:00,46723.3469388,44711,40.58
2018-11-05 05:00:00,51438.5510204,49488,42.53
2018-11-05 06:00:00,61201.9183673,58810,54.22
2018-11-05 07:00:00,67206.7653061,64121,67.64
2018-11-05 08:00:00,69407.0918367,66974,69.91
2018-11-05 09:00:00,69829.7040816,68196,67.5
2018-11-05 10:00:00,70513.3367347,69004,68.28
2018-11-05 11:00:00,71216.3571429,69434,68.31
2018-11-05 12:00:00,70515.8061224,68595,65.83
2018-11-05 13:00:00,69926.4183673,68580,67.17
2018-11-05 14:00:00,69138.6938776,67361,68.21
2018-11-05 15:00:00,68506.8163265,66284,70.94
2018-11-05 16:00:00,68739.6632653,66244,69.8
2018-11-05 17:00:00,72394.0510204,69565,68.81
2018-11-05 18:00:00,72462.4693878,69704,59.33
2018-11-05 19:00:00,70865.0306122,68543,58.57
2018-11-05 20:00:00,66640.7244898,64980,53.9
2018-11-05 21:00:00,62910.7857143,61118,50.84
2018-11-05 22:00:00,58910.4183673,57323,48.18
2018-11-05 23:00:00,54484.4183673,52838,44.06
2018-11-06 00:00:00,51472.5918367,50728,46.37
2018-11-06 01:00:00,49589.5918367,48481,46.12
2018-11-06 02:00:00,48973.5204082,48008,44.78
2018-11-06 03:00:00,49703.3979592,48480,43.53
2018-11-06 04:00:00,51658.3163265,50191,43.93
2018-11-06 05:00:00,55550.7142857,53566,48.18
2018-11-06 06:00:00,63797.7653061,61379,57.1
2018-11-06 07:00:00,68873.5816327,65659,67.95
2018-11-06 08:00:00,70196.2755102,67575,70.1
2018-11-06 09:00:00,69980.2755102,68117,68.25
2018-11-06 10:00:00,70337.7244898,68867,64.72
2018-11-06 11:00:00,70916.5408163,69743,63.86
2018-11-06 12:00:00,69963.122449,68573,60.73
2018-11-06 13:00:00,69377.1632653,68029,62.41
2018-11-06 14:00:00,68559.1836735,67314,63.14
2018-11-06 15:00:00,68241.9795918,66284,64.34
2018-11-06 16:00:00,68967.5510204,66021,66.89
2018-11-06 17:00:00,72739.0204082,69687,74.68
2018-11-06 18:00:00,72988.7755102,70241,72.94
2018-11-06 19:00:00,71236.7040816,69100,70.97
2018-11-06 20:00:00,67271.8469388,65996,59.26
2018-11-06 21:00:00,63038.6836735,62234,52
2018-11-06 22:00:00,59143.7959184,58891,47.99
2018-11-06 23:00:00,54648.5204082,54613,44.95
2018-11-07 00:00:00,51143.5918367,51501,44.51
2018-11-07 01:00:00,49432.6530612,49234,43.53
2018-11-07 02:00:00,48637.7040816,47524,41.59
2018-11-07 03:00:00,49463.5408163,47991,40.64
2018-11-07 04:00:00,51305.3469388,50109,41.77
2018-11-07 05:00:00,55338.0204082,54865,43.77
2018-11-07 06:00:00,64305.7857143,63887,50.79
2018-11-07 07:00:00,69581.4183673,68635,61.99
2018-11-07 08:00:00,70568.622449,70301,64.18
2018-11-07 09:00:00,70135.4183673,69913,63.01
